player_id,max_market_value,player_name,age,position,minutes_played,goals,assists,yellow_cards,red_cards,club_name,domestic_competition_id,image_url,cluster,cluster_name
268112,2600000.0,Gyrano Kerk,28.0,Attack,1176,3,2,5,0,Royal Antwerp Football Club,BE1,https://img.a.transfermarkt.technology/portrait/header/268112-1658227780.png?lm=1,Att_3,Veteran Strikers
268113,2500000.0,Sean Klaiber,29.0,Defender,101,0,0,0,0,Football Club Utrecht,NL1,https://img.a.transfermarkt.technology/portrait/header/268113-1601549160.jpg?lm=1,Def_0,Defensive Regulars
268119,483333.3333333333,Scott Tanser,29.0,Defender,3042,1,5,5,0,Saint Mirren Football Club,SC1,https://img.a.transfermarkt.technology/portrait/header/268119-1625662842.jpg?lm=1,Def_2,In there Prime
268179,375000.0,Moustapha Seck,28.0,Defender,989,0,0,3,0,Portimonense Sc,PO1,https://img.a.transfermarkt.technology/portrait/header/268179-1561992806.png?lm=1,Def_0,Defensive Regulars
268273,666666.6666666666,Ronald Matarrita,29.0,Defender,233,0,0,1,0,Aris Thessalonikis,GR1,https://img.a.transfermarkt.technology/portrait/header/268273-1647708729.jpg?lm=1,Def_0,Defensive Regulars
268327,2466666.6666666665,Mathias Rasmussen,26.0,Midfield,1797,2,3,3,0,Royale Union Saint-Gilloise,BE1,https://img.a.transfermarkt.technology/portrait/header/268327-1714468559.png?lm=1,Mid_1,Reliable Engines
268427,766666.6666666666,Maksim Kuzmin,28.0,Midfield,1540,3,7,4,0,Baltika Kaliningrad,RU1,https://img.a.transfermarkt.technology/portrait/header/268427-1722317762.png?lm=1,Mid_1,Reliable Engines
268429,8500000.0,Sandi Lovrić,26.0,Midfield,2146,2,3,1,1,Udinese Calcio,IT1,https://img.a.transfermarkt.technology/portrait/header/268429-1725531957.jpg?lm=1,Mid_1,Reliable Engines
268506,1333333.3333333333,Fabrizio Angileri,30.0,Defender,218,0,0,2,0,Getafe Club De Fútbol S.A.D. Team Dubai,ES1,https://img.a.transfermarkt.technology/portrait/header/268506-1625760521.png?lm=1,Def_0,Defensive Regulars
268670,3250000.0,Gerard Gumbau,29.0,Midfield,2716,0,3,12,0,Granada Cf,ES1,https://img.a.transfermarkt.technology/portrait/header/268670-1499871303.jpg?lm=1,Mid_2,Aging Strategists
268732,750000.0,João Camacho,30.0,Attack,2168,4,5,6,0,Moreirense Futebol Clube,PO1,https://img.a.transfermarkt.technology/portrait/header/268732-1705665037.png?lm=1,Att_0,Breakthrough Ballers
269171,1387500.0,Gökhan Gül,25.0,Midfield,2929,2,0,3,0,Kasımpaşa Spor Kulübü,TR1,https://img.a.transfermarkt.technology/portrait/header/269171-1727699089.jpg?lm=1,Mid_1,Reliable Engines
269371,500000.0,Denys Bezborodko,30.0,Attack,1286,2,1,4,0,Fk Kolos Kovalivka,UKR1,https://img.a.transfermarkt.technology/portrait/header/269371-1723628358.png?lm=1,Att_3,Veteran Strikers
269393,825000.0,Ali Karimi,30.0,Midfield,2043,3,1,4,0,Kayserispor Kulübü,TR1,https://img.a.transfermarkt.technology/portrait/header/269393-1694078896.png?lm=1,Mid_2,Aging Strategists
269878,6500000.0,Marcus Ingvartsen,28.0,Attack,1967,11,3,2,0,Fodbold Club Nordsjælland,DK1,https://img.a.transfermarkt.technology/portrait/header/269878-1676499596.jpg?lm=1,Att_0,Breakthrough Ballers
270027,550000.0,Frank Ronstadt,26.0,Defender,73,0,0,0,0,Sv Darmstadt 98,L1,https://img.a.transfermarkt.technology/portrait/header/270027-1723100065.jpg?lm=1,Def_1,Young Defenders
270171,22000000.0,Vitaly Janelt,26.0,Midfield,3452,1,3,8,0,Brentford Football Club,GB1,https://img.a.transfermarkt.technology/portrait/header/270171-1649932358.jpg?lm=1,Mid_1,Reliable Engines
270221,333333.3333333333,Dan Casey,26.0,Defender,2144,2,2,8,0,Motherwell Football Club,SC1,https://img.a.transfermarkt.technology/portrait/header/270221-1655908870.jpg?lm=1,Def_2,In there Prime
270393,5750000.0,Robert Skov,28.0,Midfield,1260,3,5,2,0,Turn- Und Sportgemeinschaft 1899 Hoffenheim Fußball-Spielbetriebs,L1,https://img.a.transfermarkt.technology/portrait/header/270393-1726350741.jpg?lm=1,Mid_1,Reliable Engines
270541,40000000.0,Serhou Guirassy,28.0,Attack,2380,30,3,0,0,Verein Für Bewegungsspiele Stuttgart 1893,L1,https://img.a.transfermarkt.technology/portrait/header/270541-1740041276.png?lm=1,Att_2,Elite Finishers
270596,325000.0,Cammy Kerr,28.0,Defender,497,0,0,1,0,Dundee Football Club,SC1,https://img.a.transfermarkt.technology/portrait/header/270596-1626167680.jpg?lm=1,Def_0,Defensive Regulars
270988,425000.0,Ben Purrington,28.0,Defender,953,1,0,1,0,Ross County Football Club,SC1,https://img.a.transfermarkt.technology/portrait/header/270988-1560936030.jpg?lm=1,Def_0,Defensive Regulars
271098,5000000.0,Philip Zinckernagel,29.0,Attack,1793,6,7,3,0,Club Brugge Koninklijke Voetbalvereniging,BE1,https://img.a.transfermarkt.technology/portrait/header/271098-1707939808.jpg?lm=1,Att_0,Breakthrough Ballers
271256,2400000.0,Jhonder Cádiz,28.0,Attack,2410,16,0,9,1,Futebol Clube De Famalicão,PO1,https://img.a.transfermarkt.technology/portrait/header/271256-1618690320.jpg?lm=1,Att_0,Breakthrough Ballers
271455,1275000.0,Mihailo Ristic,27.0,Defender,46,0,0,1,0,Sport Lisboa E Benfica,PO1,https://img.a.transfermarkt.technology/portrait/header/271455-1661241997.jpg?lm=1,Def_1,Young Defenders
271495,7666666.666666667,Abdülkadir Ömür,25.0,Midfield,1117,0,6,1,0,Trabzonspor Kulübü,TR1,https://img.a.transfermarkt.technology/portrait/header/271495-1695130042.png?lm=1,Mid_1,Reliable Engines
271635,200000.0,Dmytro Fateev,30.0,Defender,639,0,0,1,0,Fk Obolon Kyiv,UKR1,https://img.a.transfermarkt.technology/portrait/header/271635-1673415636.png?lm=1,Def_0,Defensive Regulars
272206,4000000.0,Tobias Lauritsen,26.0,Attack,2583,12,9,2,0,Sparta Rotterdam,NL1,https://img.a.transfermarkt.technology/portrait/header/272206-1723809264.jpg?lm=1,Att_0,Breakthrough Ballers
272261,5166666.666666667,Antonín Barák,29.0,Midfield,930,2,3,2,0,Associazione Calcio Fiorentina,IT1,https://img.a.transfermarkt.technology/portrait/header/272261-1727699332.jpg?lm=1,Mid_2,Aging Strategists
272278,20500000.0,Chris Führich,26.0,Attack,2925,9,7,2,0,Verein Für Bewegungsspiele Stuttgart 1893,L1,https://img.a.transfermarkt.technology/portrait/header/272278-1691999004.jpg?lm=1,Att_0,Breakthrough Ballers
272539,1050000.0,David Bates,27.0,Defender,2082,1,0,5,0,Yellow-Red Koninklijke Voetbalclub Mechelen,BE1,https://img.a.transfermarkt.technology/portrait/header/272539-1665744420.jpg?lm=1,Def_0,Defensive Regulars
272622,21333333.33333333,Issa Diop,27.0,Defender,1949,1,0,5,0,Fulham Football Club,GB1,https://img.a.transfermarkt.technology/portrait/header/272622-1660565295.jpg?lm=1,Def_0,Defensive Regulars
272631,1450000.0,Arnaud Lusamba,27.0,Midfield,2026,0,3,7,0,Pendikspor,TR1,https://img.a.transfermarkt.technology/portrait/header/272631-1724671678.jpg?lm=1,Mid_2,Aging Strategists
272636,4666666.666666667,Harold Moukoudi,26.0,Defender,1359,1,0,3,0,Athlitiki Enosi Konstantinoupoleos,GR1,https://img.a.transfermarkt.technology/portrait/header/272636-1728415050.png?lm=1,Def_0,Defensive Regulars
272812,2350000.0,Kingsley Ehizibue,29.0,Defender,956,0,1,4,0,Udinese Calcio,IT1,https://img.a.transfermarkt.technology/portrait/header/272812-1657109971.jpg?lm=1,Def_0,Defensive Regulars
272855,12750000.0,Paul Onuachu,29.0,Attack,22,0,0,0,0,Southampton Football Club,GB1,https://img.a.transfermarkt.technology/portrait/header/272855-1695672883.png?lm=1,Att_3,Veteran Strikers
272930,2675000.0,Jamiro Monteiro,30.0,Midfield,740,1,2,3,0,Gaziantep Futbol Kulübü A.Ş.,TR1,https://img.a.transfermarkt.technology/portrait/header/272930-1678020376.jpg?lm=1,Mid_2,Aging Strategists
272999,23333333.33333333,Miguel Almirón,30.0,Attack,2739,5,3,4,0,Newcastle United Football Club,GB1,https://img.a.transfermarkt.technology/portrait/header/272999-1674210265.jpg?lm=1,Att_0,Breakthrough Ballers
273000,8000000.0,Júnior Alonso,31.0,Defender,2966,0,3,4,0,Fk Krasnodar,RU1,https://img.a.transfermarkt.technology/portrait/header/273000-1675329607.png?lm=1,Def_2,In there Prime
273130,250000.0,Federico Gino,31.0,Midfield,1850,0,0,11,0,Pas Giannina,GR1,https://img.a.transfermarkt.technology/portrait/header/273130-1712678554.jpg?lm=1,Mid_2,Aging Strategists
273132,13000000.0,Robin Gosens,29.0,Defender,2748,7,4,11,0,1. Fußballclub Union Berlin,L1,https://img.a.transfermarkt.technology/portrait/header/273132-1686641124.jpg?lm=1,Def_2,In there Prime
273152,6000000.0,Nemanja Maksimovic,29.0,Midfield,3446,4,0,4,0,Getafe Club De Fútbol S.A.D. Team Dubai,ES1,https://img.a.transfermarkt.technology/portrait/header/273152-1735060522.jpg?lm=1,Mid_1,Reliable Engines
273341,400000.0,Valeriy Kucherov,30.0,Midfield,2413,1,2,4,0,Nk Veres Rivne,UKR1,https://img.a.transfermarkt.technology/portrait/header/273341-1723642063.png?lm=1,Mid_2,Aging Strategists
273455,750000.0,Felipe Abner,28.0,Defender,1847,0,0,4,0,Rwd Molenbeek,BE1,https://img.a.transfermarkt.technology/portrait/header/273455-1709823691.png?lm=1,Def_0,Defensive Regulars
273663,500000.0,Volodymyr Adamyuk,32.0,Defender,2473,3,7,4,0,Sc Dnipro-1,UKR1,https://img.a.transfermarkt.technology/portrait/header/273663-1723703581.png?lm=1,Def_2,In there Prime
273669,1300000.0,Adrian Beck,27.0,Midfield,1068,3,1,1,0,1. Fußballclub Heidenheim 1846,L1,https://img.a.transfermarkt.technology/portrait/header/273669-1721852328.jpg?lm=1,Mid_2,Aging Strategists
273738,1750000.0,Héctor Hernández,28.0,Attack,2699,14,1,2,0,Gd Chaves,PO1,https://img.a.transfermarkt.technology/portrait/header/273738-1491486452.jpg?lm=1,Att_0,Breakthrough Ballers
273945,2600000.0,Miroslav Bogosavac,27.0,Defender,2335,0,2,2,0,Rfk Akhmat Grozny,RU1,https://img.a.transfermarkt.technology/portrait/header/273945-1605978554.png?lm=1,Def_0,Defensive Regulars
274344,258333.3333333333,Djordje Nikolic,27.0,Goalkeeper,450,0,0,0,0,Sivasspor Kulübü,TR1,https://img.a.transfermarkt.technology/portrait/header/274344-1724075950.png?lm=1,,
274461,1650000.0,Felix Passlack,26.0,Defender,1044,2,2,2,1,Verein Für Leibesübungen Bochum 1848 Fußballgemeinschaft,L1,https://img.a.transfermarkt.technology/portrait/header/274461-1691250368.jpg?lm=1,Def_2,In there Prime
274484,1000000.0,Youssouf Koné,28.0,Defender,562,0,0,3,0,Rwd Molenbeek,BE1,https://img.a.transfermarkt.technology/portrait/header/274484-1709823378.png?lm=1,Def_0,Defensive Regulars
274536,1600000.0,Jaloliddin Masharipov,30.0,Attack,483,0,2,1,0,Panserraikos Serres,GR1,https://img.a.transfermarkt.technology/portrait/header/274536-1685034960.PNG?lm=1,Att_3,Veteran Strikers
274862,10750000.0,Moses Simon,28.0,Attack,1793,3,6,0,0,Football Club De Nantes,FR1,https://img.a.transfermarkt.technology/portrait/header/274862-1703065226.jpg?lm=1,Att_0,Breakthrough Ballers
274984,375000.0,Marvin Egho,30.0,Attack,489,0,1,0,0,Randers Fodbold Club,DK1,https://img.a.transfermarkt.technology/portrait/header/274984-1470223055.jpg?lm=1,Att_3,Veteran Strikers
275218,5000000.0,Augusto Batalla,28.0,Goalkeeper,1530,0,0,3,0,Granada Cf,ES1,https://img.a.transfermarkt.technology/portrait/header/275218-1656336113.JPG?lm=1,,
275249,3000000.0,Niklas Schmidt,26.0,Midfield,1685,1,1,6,0,Toulouse Football Club,FR1,https://img.a.transfermarkt.technology/portrait/header/275249-1660208599.jpg?lm=1,Mid_2,Aging Strategists
275303,3750000.0,Hans Hateboer,30.0,Defender,1413,0,1,5,0,Atalanta Bergamasca Calcio S.P.A.,IT1,https://img.a.transfermarkt.technology/portrait/header/275303-1661509184.jpg?lm=1,Def_0,Defensive Regulars
275590,2233333.333333333,Kieffer Moore,31.0,Attack,288,2,0,0,0,Association Football Club Bournemouth,GB1,https://img.a.transfermarkt.technology/portrait/header/275590-1668520871.jpg?lm=1,Att_3,Veteran Strikers
275681,231250.0,Tayfun Aydoğan,28.0,Midfield,670,2,1,3,0,Adana Demirspor Kulübü,TR1,https://img.a.transfermarkt.technology/portrait/header/275681-1728553070.jpg?lm=1,Mid_2,Aging Strategists
275935,3075000.0,Dorukhan Toköz,28.0,Midfield,707,0,1,2,0,Adana Demirspor Kulübü,TR1,https://img.a.transfermarkt.technology/portrait/header/275935-1730285109.jpg?lm=1,Mid_2,Aging Strategists
275956,800000.0,Nader Ghandri,29.0,Defender,1131,0,0,2,0,Rfk Akhmat Grozny,RU1,https://img.a.transfermarkt.technology/portrait/header/275956-1707265103.png?lm=1,Def_0,Defensive Regulars
276002,1660000.0,Emil Hansson,26.0,Attack,1924,5,6,2,0,Heracles Almelo,NL1,https://img.a.transfermarkt.technology/portrait/header/276002-1565074232.jpg?lm=1,Att_0,Breakthrough Ballers
276337,412500.0,Abdulkadir Parmak,29.0,Midfield,286,0,0,0,0,Sivasspor Kulübü,TR1,https://img.a.transfermarkt.technology/portrait/header/276337-1728055147.jpg?lm=1,Mid_2,Aging Strategists
276764,666666.6666666666,Alan Forrest,27.0,Attack,2207,3,5,3,0,Heart Of Midlothian Football Club,SC1,https://img.a.transfermarkt.technology/portrait/header/276764-1624630573.jpg?lm=1,Att_0,Breakthrough Ballers
276768,375000.0,Nolan Mbemba,29.0,Midfield,17,1,0,0,0,Le Havre Athletic Club,FR1,https://img.a.transfermarkt.technology/portrait/header/276768-1704796065.jpg?lm=1,Mid_2,Aging Strategists
276853,2375000.0,Andries Noppert,30.0,Goalkeeper,1980,0,0,0,0,Sportclub Heerenveen,NL1,https://img.a.transfermarkt.technology/portrait/header/276853-1723714874.jpg?lm=1,,
276896,9333333.333333334,Samuel Gigot,30.0,Defender,2581,3,0,10,1,Olympique De Marseille,FR1,https://img.a.transfermarkt.technology/portrait/header/276896-1703066101.jpg?lm=1,Def_2,In there Prime
276914,1200000.0,Scott Wright,26.0,Attack,914,1,0,2,0,Rangers Football Club,SC1,https://img.a.transfermarkt.technology/portrait/header/276914-1622033286.jpg?lm=1,Att_3,Veteran Strikers
277033,8500000.0,David Brooks,26.0,Attack,549,3,3,2,0,Association Football Club Bournemouth,GB1,https://img.a.transfermarkt.technology/portrait/header/277033-1700650102.jpg?lm=1,Att_3,Veteran Strikers
277118,2666666.6666666665,Manu García,26.0,Midfield,591,0,2,1,0,Aris Thessalonikis,GR1,https://img.a.transfermarkt.technology/portrait/header/277118-1647530564.jpg?lm=1,Mid_0,Midfield Apprentices
277135,225000.0,Kaiyne Woolery,29.0,Attack,411,0,0,1,0,Panserraikos Serres,GR1,https://img.a.transfermarkt.technology/portrait/header/277135-1664104253.png?lm=1,Att_3,Veteran Strikers
277137,5000000.0,Renato Tapia,28.0,Midfield,1449,0,0,5,0,Real Club Celta De Vigo S. A. D.,ES1,https://img.a.transfermarkt.technology/portrait/header/277137-1718679726.jpg?lm=1,Mid_2,Aging Strategists
277167,1500000.0,Gian Marco Ferrari,32.0,Defender,2359,1,0,4,0,Us Sassuolo,IT1,https://img.a.transfermarkt.technology/portrait/header/277167-1661513630.jpg?lm=1,Def_0,Defensive Regulars
277384,5250000.0,Martin Valjent,28.0,Defender,2744,0,1,5,0,Real Club Deportivo Mallorca S.A.D.,ES1,https://img.a.transfermarkt.technology/portrait/header/277384-1738232660.jpg?lm=1,Def_0,Defensive Regulars
277607,450000.0,Martin Fraisl,31.0,Goalkeeper,667,0,0,0,0,Fodbold Club Midtjylland,DK1,https://img.a.transfermarkt.technology/portrait/header/277607-1663752498.jpg?lm=1,,
277635,2833333.333333333,Rominigue Kouamé,27.0,Midfield,895,0,0,2,0,Cádiz Cf,ES1,https://img.a.transfermarkt.technology/portrait/header/277635-1682586723.jpg?lm=1,Mid_2,Aging Strategists
277772,250000.0,Daan Rienstra,31.0,Midfield,1502,1,1,3,0,Pas Giannina,GR1,https://img.a.transfermarkt.technology/portrait/header/277772-1418933902.jpg?lm=1,Mid_2,Aging Strategists
277777,450000.0,Andriy Totovytskyi,31.0,Midfield,292,0,2,0,0,Fk Kolos Kovalivka,UKR1,https://img.a.transfermarkt.technology/portrait/header/277777-1690179920.png?lm=1,Mid_2,Aging Strategists
277782,650000.0,Chris Cadden,27.0,Defender,486,1,0,0,0,Hibernian Football Club,SC1,https://img.a.transfermarkt.technology/portrait/header/277782-1583509178.jpg?lm=1,Def_1,Young Defenders
278166,2500000.0,Amari'I Bell,30.0,Defender,2104,0,0,0,0,Luton Town,GB1,https://img.a.transfermarkt.technology/portrait/header/278166-1651652557.png?lm=1,Def_0,Defensive Regulars
278296,2250000.0,Antonio Raíllo,32.0,Defender,2596,3,3,9,0,Real Club Deportivo Mallorca S.A.D.,ES1,https://img.a.transfermarkt.technology/portrait/header/278296-1447228780.jpg?lm=1,Def_2,In there Prime
278332,8000000.0,Florian Neuhaus,27.0,Midfield,1412,4,4,4,0,Borussia Verein Für Leibesübungen 1900 Mönchengladbach,L1,https://img.a.transfermarkt.technology/portrait/header/278332-1739091435.jpg?lm=1,Mid_1,Reliable Engines
278343,7000000.0,Felix Uduokhai,26.0,Defender,2922,2,0,5,0,Fußball-Club Augsburg 1907,L1,https://img.a.transfermarkt.technology/portrait/header/278343-1727357502.png?lm=1,Def_2,In there Prime
278359,7250000.0,Borja Iglesias,31.0,Attack,871,2,2,2,0,Real Betis Balompié S.A.D.,ES1,https://img.a.transfermarkt.technology/portrait/header/278359-1686661509.jpg?lm=1,Att_3,Veteran Strikers
278531,3250000.0,Sebastiano Luperto,27.0,Defender,3497,1,1,4,0,Empoli Football Club S.R.L.,IT1,https://img.a.transfermarkt.technology/portrait/header/278531-1730125275.jpg?lm=1,Def_2,In there Prime
278654,1550000.0,Emre Akbaba,31.0,Midfield,3188,8,2,6,0,Adana Demirspor Kulübü,TR1,https://img.a.transfermarkt.technology/portrait/header/278654-1730285282.jpg?lm=1,Mid_1,Reliable Engines
278837,3666666.6666666665,Luis Rioja,30.0,Attack,2617,5,4,4,0,Deportivo Alavés S.A.D.,ES1,https://img.a.transfermarkt.technology/portrait/header/278837-1647530464.jpg?lm=1,Att_0,Breakthrough Ballers
278938,175000.0,Norbert Alblas,29.0,Goalkeeper,330,0,0,0,0,Excelsior Rotterdam,NL1,https://img.a.transfermarkt.technology/portrait/header/s_278938_8817_2012_1.jpg?lm=1,,
279009,2875000.0,Marco Richter,25.0,Midfield,70,2,0,0,0,Hertha Bsc,L1,https://img.a.transfermarkt.technology/portrait/header/279009-1722886254.jpg?lm=1,Mid_0,Midfield Apprentices
279242,2000000.0,Zelimkhan Bakaev,27.0,Attack,264,0,1,1,0,Ao Fk Zenit Sankt-Peterburg,RU1,https://img.a.transfermarkt.technology/portrait/header/279242-1721723862.png?lm=1,Att_3,Veteran Strikers
279455,17000000.0,Harry Wilson,27.0,Attack,2039,5,9,8,0,Fulham Football Club,GB1,https://img.a.transfermarkt.technology/portrait/header/279455-1668070758.jpg?lm=1,Att_0,Breakthrough Ballers
279457,5875000.0,Ryan Kent,27.0,Attack,253,1,1,0,0,Fenerbahçe Spor Kulübü,TR1,https://img.a.transfermarkt.technology/portrait/header/279457-1696447371.png?lm=1,Att_3,Veteran Strikers
279570,9000000.0,Daler Kuzyaev,31.0,Midfield,2100,2,2,1,0,Le Havre Athletic Club,FR1,https://img.a.transfermarkt.technology/portrait/header/279570-1658064471.png?lm=1,Mid_2,Aging Strategists
279829,300000.0,Alexandros Anagnostopoulos,29.0,Goalkeeper,1800,0,0,1,0,Ae Kifisias,GR1,https://img.a.transfermarkt.technology/portrait/header/279829-1728417154.png?lm=1,,
280387,2750000.0,Vincent Sierro,28.0,Midfield,3066,6,3,9,0,Toulouse Football Club,FR1,https://img.a.transfermarkt.technology/portrait/header/280387-1708555105.jpg?lm=1,Mid_1,Reliable Engines
280575,3500000.0,Elvis Rexhbecaj,26.0,Midfield,2024,2,0,4,0,Fußball-Club Augsburg 1907,L1,https://img.a.transfermarkt.technology/portrait/header/280575-1723534071.jpg?lm=1,Mid_2,Aging Strategists
280701,5000000.0,Théo Bongonda,28.0,Attack,1785,8,2,0,0,Fk Spartak Moskva,RU1,https://img.a.transfermarkt.technology/portrait/header/280701-1689146026.png?lm=1,Att_0,Breakthrough Ballers
280730,3166666.6666666665,Álvaro Odriozola,28.0,Defender,721,0,1,0,0,Real Sociedad De Fútbol S.A.D.,ES1,https://img.a.transfermarkt.technology/portrait/header/280730-1579598607.jpg?lm=1,Def_0,Defensive Regulars
281552,483333.3333333333,Georgiy Melkadze,27.0,Attack,626,0,2,1,0,Fc Sochi,RU1,https://img.a.transfermarkt.technology/portrait/header/281552-1738240268.png?lm=1,Att_3,Veteran Strikers
281755,1500000.0,Iván Alejo,29.0,Attack,1690,0,2,17,0,Cádiz Cf,ES1,https://img.a.transfermarkt.technology/portrait/header/281755-1447254841.jpg?lm=1,Att_3,Veteran Strikers
281769,25000000.0,Mario Hermoso,29.0,Defender,3802,2,2,15,0,Club Atlético De Madrid S.A.D.,ES1,https://img.a.transfermarkt.technology/portrait/header/281769-1666818938.jpg?lm=1,Def_3,Defensive Titans
281917,3250000.0,Dmitriy Skopintsev,27.0,Defender,2685,1,2,2,0,Fk Dinamo Moskva,RU1,https://img.a.transfermarkt.technology/portrait/header/281917-1721727569.png?lm=1,Def_2,In there Prime
281919,383333.3333333333,Adam Tzanetopoulos,29.0,Defender,2061,0,0,5,0,Pas Lamia 1964,GR1,https://img.a.transfermarkt.technology/portrait/header/281919-1522222213.jpg?lm=1,Def_0,Defensive Regulars
281963,42500000.0,Lucas Hernández,28.0,Defender,2847,2,2,9,0,Paris Saint-Germain Football Club,FR1,https://img.a.transfermarkt.technology/portrait/header/281963-1667830435.jpg?lm=1,Def_3,Defensive Titans
281989,3000000.0,Luis Milla,29.0,Midfield,2393,1,2,6,0,Getafe Club De Fútbol S.A.D. Team Dubai,ES1,https://img.a.transfermarkt.technology/portrait/header/281989-1669364960.jpg?lm=1,Mid_2,Aging Strategists
282028,1500000.0,Rémy Descamps,28.0,Goalkeeper,540,0,0,1,0,Football Club De Nantes,FR1,https://img.a.transfermarkt.technology/portrait/header/282028-1608790532.jpg?lm=1,,
282076,2666666.6666666665,Ianis Hagi,24.0,Midfield,2,0,0,0,0,Rangers Football Club,SC1,https://img.a.transfermarkt.technology/portrait/header/282076-1718262072.jpg?lm=1,Mid_0,Midfield Apprentices
282144,6500000.0,Marin Pongračić,26.0,Defender,3355,0,0,10,0,Unione Sportiva Lecce,IT1,https://img.a.transfermarkt.technology/portrait/header/282144-1657202331.jpg?lm=1,Def_0,Defensive Regulars
282199,1666666.6666666667,Erik Palmer-Brown,27.0,Defender,138,0,0,0,0,Panathinaikos Athlitikos Omilos,GR1,https://img.a.transfermarkt.technology/portrait/header/282199-1600160216.png?lm=1,Def_1,Young Defenders
282250,3750000.0,Birger Meling,28.0,Defender,15,0,0,0,0,Stade Rennais Football Club,FR1,https://img.a.transfermarkt.technology/portrait/header/282250-1695237819.jpg?lm=1,Def_1,Young Defenders
282388,11500000.0,Giovanni Simeone,28.0,Attack,1093,3,1,6,0,Società Sportiva Calcio Napoli,IT1,https://img.a.transfermarkt.technology/portrait/header/282388-1690294694.jpg?lm=1,Att_3,Veteran Strikers
282411,30000000.0,Marcos Llorente,29.0,Midfield,3602,6,6,6,0,Club Atlético De Madrid S.A.D.,ES1,https://img.a.transfermarkt.technology/portrait/header/282411-1684159821.jpg?lm=1,Mid_1,Reliable Engines
282421,2500000.0,Javi Muñoz,29.0,Midfield,2646,2,3,6,0,Unión Deportiva Las Palmas S.A.D.,ES1,https://img.a.transfermarkt.technology/portrait/header/282421-1698852390.jpg?lm=1,Mid_1,Reliable Engines
282429,11000000.0,Sergio Reguilón,27.0,Defender,655,0,0,4,0,Manchester United Football Club,GB1,https://img.a.transfermarkt.technology/portrait/header/282429-1705521655.jpg?lm=1,Def_1,Young Defenders
282560,900000.0,Ramazan Civelek,28.0,Attack,1728,0,2,3,0,Kayserispor Kulübü,TR1,https://img.a.transfermarkt.technology/portrait/header/282560-1694080568.png?lm=1,Att_3,Veteran Strikers
282615,466666.6666666667,Mete Demir,26.0,Attack,161,0,0,1,0,Pas Giannina,GR1,https://img.a.transfermarkt.technology/portrait/header/282615-1722583171.png?lm=1,Att_1,Promising Prospects
282630,466666.6666666667,Artem Mamin,26.0,Defender,1140,0,0,2,0,Ural Yekaterinburg,RU1,https://img.a.transfermarkt.technology/portrait/header/282630-1724337980.png?lm=1,Def_1,Young Defenders
282654,300000.0,Ivan Zlobin,27.0,Goalkeeper,90,0,0,0,0,Futebol Clube De Famalicão,PO1,https://img.a.transfermarkt.technology/portrait/header/282654-1634205324.jpg?lm=1,,
282660,12000000.0,Maximilian Mittelstädt,27.0,Defender,2272,2,5,6,0,Verein Für Bewegungsspiele Stuttgart 1893,L1,https://img.a.transfermarkt.technology/portrait/header/282660-1723707584.jpg?lm=1,Def_2,In there Prime
282672,533333.3333333334,Benito Ramírez,28.0,Attack,622,1,1,0,0,Unión Deportiva Las Palmas S.A.D.,ES1,https://img.a.transfermarkt.technology/portrait/header/282672-1658407951.jpg?lm=1,Att_3,Veteran Strikers
282721,425000.0,Uri Busquets,25.0,Midfield,604,0,0,3,0,Futebol Clube De Arouca,PO1,https://img.a.transfermarkt.technology/portrait/header/282721-1527584622.jpg?lm=1,Mid_0,Midfield Apprentices
282734,1633333.3333333333,Gerson Rodrigues,29.0,Attack,669,2,0,2,0,Sivasspor Kulübü,TR1,https://img.a.transfermarkt.technology/portrait/header/282734-1713530261.png?lm=1,Att_3,Veteran Strikers
282810,3166666.6666666665,Carles Pérez,26.0,Attack,841,3,1,3,0,Real Club Celta De Vigo S. A. D.,ES1,https://img.a.transfermarkt.technology/portrait/header/282810-1698852701.jpg?lm=1,Att_3,Veteran Strikers
282897,666666.6666666666,Kristiyan Malinov,30.0,Midfield,865,0,0,6,0,Koninklijke Voetbalclub Kortrijk,BE1,https://img.a.transfermarkt.technology/portrait/header/282897-1705656205.jpg?lm=1,Mid_2,Aging Strategists
282954,325000.0,Frederik Brandhof,27.0,Midfield,986,0,2,4,0,Aarhus Gymnastik Forening,DK1,https://img.a.transfermarkt.technology/portrait/header/default.jpg?lm=1,Mid_2,Aging Strategists
283127,850000.0,Oualid El Hajjam,33.0,Defender,390,0,1,1,0,Le Havre Athletic Club,FR1,https://img.a.transfermarkt.technology/portrait/header/283127-1523371247.jpg?lm=1,Def_0,Defensive Regulars
283170,8000000.0,Iñaki Peña,25.0,Goalkeeper,1560,0,0,0,0,Futbol Club Barcelona,ES1,https://img.a.transfermarkt.technology/portrait/header/283170-1702502364.jpg?lm=1,,
283193,325000.0,Rezan Corlu,26.0,Midfield,403,1,1,0,0,Lyngby Boldklubben Af 1921,DK1,https://img.a.transfermarkt.technology/portrait/header/283193-1624457543.jpg?lm=1,Mid_0,Midfield Apprentices
283196,11333333.333333334,Kasper Dolberg,26.0,Attack,2177,13,2,2,0,Royal Sporting Club Anderlecht,BE1,https://img.a.transfermarkt.technology/portrait/header/283196-1725633296.jpg?lm=1,Att_0,Breakthrough Ballers
