player_name,transfer_fee,market_value_in_eur,days_since_last_transfer,num_transfers
Rúben Macedo,0.0,240909.0909090909,459.7,11
Rúben Ribeiro,400000.0,672500.0,522.2631578947369,20
Rúben Vezo,7050000.0,2069230.7692307692,547.8333333333334,13
Rúben Vinagre,12250000.0,2841346.153846154,226.36,26
Rúnar Alex Rúnarsson,3600000.0,927272.7272727273,370.1,11
Rúnar Thór Sigurgeirsson,0.0,91666.66666666667,1165.5,3
Rüzgar Adıyaman,0.0,0.0,194.0,2
Răzvan Marin,27300000.0,6825000.0,608.6666666666666,10
Răzvan Sava,3000000.0,225000.0,290.0,10
Rıdvan Dönmez,90000.0,66666.66666666667,280.0,6
Rıdvan Yılmaz,4000000.0,950000.0,369.1666666666667,7
Saad El Haddad,0.0,31250.0,365.3333333333333,4
Saba Goglichidze,450000.0,150000.0,735.0,2
Saba Sazonov,2850000.0,1257142.857142857,385.8333333333333,7
Sabil Hansen,0.0,75000.0,365.0,2
Sacha Bansé,0.0,111111.11111111111,410.875,9
Sacha Bescond,0.0,0.0,549.0,2
Sacha Boey,35650000.0,4841666.666666667,480.4,6
Sacha Delaye,0.0,240000.0,369.5,5
Sada Diallo,0.0,50000.0,274.0,5
Sadibou Sané,0.0,0.0,618.0,2
Sadik Fofana,0.0,255555.55555555556,502.125,9
Sadık Çiftpınar,1511000.0,334375.0,668.8571428571429,8
Saeed Saharkhizan,1000000.0,190000.0,458.75,5
Saeid Ezatolahi,0.0,796875.0,332.1333333333333,16
Saevar Atli Magnússon,0.0,37500.0,1677.0,2
Safouane Karim,0.0,20000.0,365.25,5
Sagiv Jehezkel,1570000.0,433333.3333333333,334.0,12
Sai Van Wermeskerken,0.0,268750.0,550.8571428571429,8
Said Hamulic,2650000.0,634210.5263157894,142.0,19
Salem M'Bakata,250000.0,425000.0,621.3333333333334,4
Salih Dursun,3013000.0,1002083.3333333334,514.1818181818181,12
Salih Kavrazlı,45000.0,52272.72727272727,321.6,11
Salih Malkoçoğlu,0.0,12500.0,475.6666666666667,4
Salih Uçan,1550000.0,1930000.0,359.42857142857144,15
Salih Özcan,5000000.0,3470000.0,713.4444444444445,10
Salim Abubakar,0.0,0.0,,1
Salim El Jebari,0.0,0.0,608.6666666666666,4
Salis Abdul Samed,5000000.0,760000.0,547.75,5
Salvador Agra,800000.0,1094000.0,273.9166666666667,25
Salvador Sánchez,0.0,255000.0,407.55555555555554,10
Salvatore Sirigu,3900000.0,2351250.0,403.7368421052632,20
Salvi Sánchez,700000.0,583333.3333333334,959.4,6
Sam Beukema,8880000.0,845833.3333333334,803.8,6
Sam Culbert,0.0,0.0,47.0,3
Sam Curtis,0.0,137500.0,281.2,6
Sam Dalby,0.0,113461.53846153847,256.0,13
Sam Johnstone,19250000.0,1302083.3333333333,209.08695652173913,24
Sam Karssies,0.0,0.0,913.0,5
Sam Kersten,400000.0,185714.2857142857,791.5,7
Sam Lammers,14100000.0,2696052.6315789474,386.94444444444446,19
Sam Larsson,10500000.0,3170000.0,962.75,5
Sam Mcclelland,0.0,92857.14285714286,356.3333333333333,7
Sam Morsy,330000.0,493750.0,687.0,8
Sam Nicholson,0.0,435714.28571428574,703.8333333333334,7
Sam Proctor,120000.0,0.0,911.0,2
Sam Vines,1800000.0,678571.4285714285,390.5,7
Saman Ghoddos,4075000.0,1352777.7777777778,616.25,9
Samba Camara,0.0,300000.0,801.3333333333334,4
Samba Diallo,0.0,100000.0,399.0,2
Sambou Sissoko,0.0,314285.71428571426,464.0,7
Samed Onur,0.0,200000.0,878.8,6
Samet Akaydin,4171000.0,862500.0,507.27272727272725,12
Samet Sargın,0.0,0.0,,1
Sami Lahssaini,0.0,215384.61538461538,274.0,13
Sami Ouaissa,850000.0,242857.14285714287,304.3333333333333,7
Sami Wattel,0.0,0.0,547.5,3
Samir El Mourabet,0.0,0.0,365.0,2
Samir Lagsir,0.0,0.0,776.5,5
Sammie Szmodics,15500000.0,916666.6666666666,508.0,9
Samson Iyede,300000.0,242500.0,346.55555555555554,10
Samson Lawal,0.0,112500.0,293.6666666666667,4
Samu,0.0,148529.41176470587,584.4,17
Samu Aghehowa,21000000.0,10085714.285714285,191.5,7
Samu Castillejo,29300000.0,4728571.428571428,791.3333333333334,7
Samu Saiz,6000000.0,680000.0,379.42857142857144,15
Samuel Amo-Ameyaw,7000000.0,860000.0,262.25,5
Samuel Bamba,0.0,160000.0,1004.5,5
Samuel Bastien,5350000.0,1177777.7777777778,461.375,9
Samuel Chukwueze,21600000.0,6500000.0,725.6666666666666,4
Samuel Dahl,4300000.0,1605555.5555555555,266.125,9
Samuel Edozie,8600000.0,2800000.0,511.2,6
Samuel Essende,5100000.0,712500.0,365.27272727272725,12
Samuel Gigot,9800000.0,5855555.555555556,547.75,9
Samuel Grandsir,3000000.0,2090000.0,428.6666666666667,10
Samuel Iling-Junior,15880000.0,3440000.0,456.75,5
Samuel John Nwachukwu,0.0,0.0,365.0,2
Samuel Justo,0.0,150000.0,417.2857142857143,8
Samuel Koeberlé,0.0,0.0,,1
Samuel Kotto,850000.0,177777.77777777778,223.375,9
Samuel Lino,6500000.0,4285714.285714285,334.3333333333333,7
Samuel Lobato,0.0,100000.0,309.0769230769231,14
Samuel Mbangula,390000.0,90000.0,471.5,5
Samuel Moutoussamy,0.0,661111.1111111111,622.75,9
Samuel Mraz,3100000.0,562500.0,206.64705882352942,18
Samuel Nongoh,100000.0,93750.0,253.66666666666666,4
Samuel Obinaya,0.0,0.0,731.0,2
Samuel Portugal,4000000.0,200000.0,320.90909090909093,12
Samuel Sahin-Radlinger,250000.0,240625.0,438.26666666666665,16
Samuel Soares,0.0,285714.28571428574,578.5,7
Samuel Umtiti,25000000.0,3592857.1428571427,855.6666666666666,7
Samuele Birindelli,1600000.0,1275000.0,2074.0,2
Samuele Di Benedetto,0.0,0.0,487.0,4
Samuele Longo,490000.0,980000.0,161.47058823529412,35
Samuele Mulattieri,7700000.0,1722222.2222222222,274.625,9
Samuele Perisan,650000.0,162500.0,324.6666666666667,10
Samuele Ricci,8500000.0,6000000.0,365.2,6
Samuele Vignato,0.0,0.0,406.0,2
Samy Chouchane,0.0,0.0,730.0,2
Samy Faraj,0.0,114285.71428571429,357.6666666666667,7
Samú Costa,8250000.0,1500000.0,410.22222222222223,10
Samúel Fridjónsson,400000.0,288888.8888888889,588.0,9
Sander Berge,64450000.0,10466666.666666666,777.2,6
Sander Kartum,650000.0,287500.0,1606.3333333333333,4
Sander Ravn,0.0,0.0,,1
Sander Van De Streek,600000.0,433333.3333333333,886.2,6
Sanders Ngabo,0.0,50000.0,426.0,4
Sandi Lovrić,0.0,437500.0,730.4285714285714,8
Sandro Cruz,0.0,240000.0,403.55555555555554,10
Sandro Ramírez,7000000.0,4152631.5789473685,284.05555555555554,19
Sandro Tonali,73180000.0,17000000.0,574.1428571428571,8
Sandy Walsh,0.0,387500.0,1128.3333333333333,4
Sanjin Prcic,2000000.0,1762500.0,457.3636363636364,12
Santi Comesaña,0.0,2666666.6666666665,1461.0,3
Santi García,0.0,100000.0,1434.0,2
Santiago Bueno,13000000.0,1500000.0,480.6,6
Santiago Castro,13200000.0,2333333.3333333335,562.0,3
Santiago Gimenez,38000000.0,8220000.0,784.75,5
Santiago Hezze,4000000.0,4000000.0,1326.0,2
Santiago Mosquera,0.0,541666.6666666666,622.2,6
Santiago Mouriño,5240000.0,685000.0,234.75,5
Santiago Pierotti,1200000.0,1250000.0,1660.0,2
Santiago Rosales,2350000.0,1095454.5454545454,313.5,11
Saná Fernandes,0.0,300000.0,438.2,6
Sapara,0.0,52500.0,405.77777777777777,10
Sarantis Tselempakis,0.0,25000.0,436.0,3
Sardar Azmoun,16800000.0,6230357.142857143,393.3076923076923,14
Sargis Adamyan,3500000.0,1025000.0,426.4166666666667,13
Sarp Yavrucu,0.0,0.0,811.0,2
Sasa Kalajdzic,24000000.0,4833333.333333333,821.75,9
Sasa Zdjelar,2300000.0,1161538.4615384615,476.0833333333333,13
Sascha Burchert,0.0,142857.14285714287,1102.0,7
Saud Abdulhamid,2500000.0,1616666.6666666667,1124.5,3
Sauli Väisänen,225000.0,313461.53846153844,380.3333333333333,13
Sava Petrov,0.0,159090.9090909091,270.8,11
Sava-Arangel Cestic,0.0,240000.0,466.8888888888889,10
Savinho,31500000.0,17428571.42857143,240.83333333333334,7
Saviour Godwin,2500000.0,466666.6666666667,592.2,6
Savvas Mourgos,0.0,134090.9090909091,366.8,11
Sayfallah Ltaief,1500000.0,587500.0,459.0,8
Saël Kumbedi,1000000.0,133333.33333333334,213.0,3
Saïd Bakari,0.0,59375.0,678.2857142857143,8
Saïd Benrahma,39200000.0,8926666.666666666,287.0,15
Saïdou Sow,3000000.0,3875000.0,608.3333333333334,4
Saïmon Bouabré,0.0,0.0,365.0,2
Saúl Coco,7500000.0,900000.0,413.0,9
Saúl Guarirapa,1200000.0,714285.7142857143,486.8333333333333,7
Saúl Ñíguez,0.0,8750000.0,689.7777777777778,10
Saša Lukić,11500000.0,2485714.285714286,576.5,7
Scott Allardice,0.0,87500.0,365.22222222222223,10
Scott Bain,0.0,230555.55555555556,361.375,9
Scott Banks,700000.0,184375.0,194.8,16
Scott Bitsindou,0.0,104545.45454545454,403.5,11
Scott Bright,0.0,0.0,350.0,3
Scott Carson,8420000.0,2316666.6666666665,471.0,15
Scott Fraser,0.0,170833.33333333334,405.8181818181818,12
Scott High,0.0,357142.85714285716,168.53846153846155,14
Scott Mckenna,3270000.0,2504166.6666666665,368.72727272727275,12
Scott Mctominay,30500000.0,8000000.0,1359.3333333333333,4
Scott Pittman,0.0,0.0,358.5,5
Scott Tanser,0.0,162500.0,974.0,4
Scott Tiffoney,0.0,155769.23076923078,243.5,13
Scott Twine,2900000.0,694117.6470588235,157.875,17
Scott Wright,200000.0,166666.66666666666,627.4,6
Scotty Sadzoute,400000.0,225000.0,284.1111111111111,10
Sead Haksabanovic,16600000.0,2778571.4285714286,259.9230769230769,14
Sead Kolasinac,0.0,3681818.1818181816,804.0,11
Sean Goss,735000.0,311363.63636363635,409.0,11
Sean Kelly,0.0,177500.0,569.8888888888889,10
Sean Klaiber,5250000.0,1012500.0,635.0,8
Sean Longstaff,0.0,75000.0,256.0,6
Seb Loeffen,175000.0,0.0,121.66666666666667,4
Seb Palmer-Houlden,0.0,44444.444444444445,133.125,9
Seba Pérez,3800000.0,794444.4444444445,486.875,9
Sebastiaan Bornauw,21750000.0,2285714.285714286,793.8333333333334,7
Sebastian Esposito,0.0,75000.0,183.0,3
Sebastian Joffre,0.0,33333.333333333336,236.375,9
Sebastian Mladen,516.0,226785.7142857143,408.46153846153845,14
Sebastian Nanasi,11000000.0,1212500.0,346.57142857142856,8
Sebastian Otoa,2750000.0,160000.0,506.5,5
Sebastian Polter,6150000.0,778750.0,403.6842105263158,20
Sebastian Revan,0.0,77777.77777777778,230.125,9
Sebastian Ring,0.0,177272.72727272726,423.8,11
Sebastian Rode,16250000.0,1984615.3846153845,791.4166666666666,13
Sebastian Sebulonsen,1200000.0,260000.0,505.0,5
Sebastian Szymański,15250000.0,7000000.0,549.1428571428571,8
Sebastian Walukiewicz,13015000.0,1988888.888888889,372.75,9
Sebastiano Esposito,0.0,4368421.052631579,284.05555555555554,19
Sebastiano Luperto,6490000.0,1753125.0,264.8,16
Sebastián Coates,19520000.0,2909090.909090909,566.5,11
Sebastián Lomónaco,350000.0,1172222.2222222222,479.125,9
Sebastián Palacios,10200000.0,2287500.0,280.93333333333334,16
Seedy Jarju,0.0,0.0,547.5,3
Sefer Emini,230000.0,225000.0,230.0,6
Seiya Maikuma,800000.0,487500.0,1004.3333333333334,4
Seko Fofana,57000000.0,7458333.333333333,415.1818181818182,12
Sekou Diawara,0.0,178571.42857142858,365.1666666666667,7
Selim Amallah,2500000.0,1290000.0,649.2222222222222,10
Selim Can Sönmez,0.0,9375.0,365.14285714285717,8
Selim Dilli,30000.0,53571.42857142857,309.6923076923077,14
Selimcan Temel,32000.0,75000.0,284.57142857142856,8
Selu Diallo,0.0,100000.0,486.6666666666667,4
Sem Scheperman,0.0,0.0,447.3333333333333,4
Sem Steijn,0.0,186111.11111111112,228.25,9
Sem Van Duijn,0.0,0.0,730.5,5
Sem Westerveld,0.0,62500.0,487.0,4
Semen Fadeev,0.0,0.0,549.0,2
Semen Stolbov,0.0,7142.857142857143,407.1666666666667,7
Semen Vovchenko,0.0,50000.0,746.0,4
Semen Yurin,0.0,116666.66666666667,442.0,3
Semeu Commey,150000.0,62500.0,244.66666666666666,4
Semih Güler,1020000.0,175000.0,884.8,6
Semih Kocatürk,0.0,0.0,,1
Semih Kılıçsoy,0.0,75000.0,1004.0,2
Semm Renders,0.0,200000.0,184.0,2
Semuel Pizzignacco,0.0,279545.45454545453,277.0,11
Senna Miangue,3500000.0,785000.0,365.2142857142857,15
Senne Lammens,0.0,100000.0,821.75,5
Senne Lynen,2250000.0,497222.22222222225,643.875,9
Senny Mayulu,0.0,0.0,852.25,5
Sepp Van Den Berg,25500000.0,4390909.090909091,260.9,11
Sequeira,0.0,283333.3333333333,665.3636363636364,12
Serano Seymor,0.0,0.0,365.3333333333333,4
Serdar Aziz,4500000.0,1250000.0,1156.6666666666667,7
Serdar Dursun,350000.0,469117.64705882355,435.1875,17
Serdar Gürler,5198000.0,1482142.857142857,380.3076923076923,14
Serdar Saatçı,4500000.0,942857.1428571428,642.8333333333334,7
Serder Serderov,0.0,339062.5,330.4,16
Serge Aurier,36400000.0,8784615.384615384,456.5833333333333,13
Serge Gnabry,13100000.0,4250000.0,505.61538461538464,14
Sergey Babkin,300000.0,381250.0,342.85714285714283,8
Sergey Bozhin,0.0,291666.6666666667,524.875,9
Sergey Bryzgalov,0.0,529166.6666666666,779.2,6
Sergey Gribov,0.0,0.0,146.2,6
Sergey Parshivlyuk,0.0,1141666.6666666667,1298.8,6
Sergey Pesjakov,300000.0,630769.2307692308,575.5,13
Sergey Petrov,760000.0,400000.0,538.3333333333334,4
Sergey Pinyaev,3100000.0,716666.6666666666,511.4,6
Sergey Pryakhin,60000.0,241666.66666666666,316.6,6
Sergey Volkov,5000000.0,566666.6666666666,652.4285714285714,9
Sergi Altimira,2000000.0,75000.0,371.0,8
Sergi Canós,6150000.0,3400000.0,451.8888888888889,10
Sergi Cardona,0.0,1220000.0,643.5,5
Sergi Darder,29100000.0,6277777.777777778,598.625,9
Sergi Guardiola,4000000.0,1036956.5217391305,235.4090909090909,23
Sergi Gómez,6600000.0,1285714.2857142857,917.6666666666666,7
Sergi Roberto,0.0,1428571.4285714286,1129.6666666666667,7
Sergi Rosanas,0.0,10000.0,639.0,5
Serginho,500000.0,47916.666666666664,366.6363636363636,24
Sergio Akieme,11000000.0,2325000.0,552.4285714285714,8
Sergio Araujo,3960000.0,1868750.0,340.93333333333334,16
Sergio Arribas,6000000.0,833333.3333333334,811.2,6
Sergio Bermejo,750000.0,355555.55555555556,391.125,9
Sergio Camello,5000000.0,3400000.0,279.75,9
Sergio Carreira,0.0,1022222.2222222222,319.5,9
Sergio Córdova,4900000.0,968750.0,332.0,12
Sergio Díaz,5000000.0,707692.3076923077,274.5,13
Sergio Gimeno,0.0,16666.666666666668,438.4,6
Sergio González,0.0,114285.71428571429,554.6666666666666,7
Sergio Guerrero,0.0,33333.333333333336,513.4,6
Sergio Gómez,30500000.0,2545454.5454545454,549.0,11
Sergio Herrera,300000.0,133333.33333333334,440.6,6
Sergio Kalaj,200000.0,64285.71428571428,330.0,7
Sergio Mestre,0.0,10000.0,365.5,5
Sergio Peña,1700000.0,600000.0,377.27272727272725,12
Sergio Ramos,27000000.0,7333333.333333333,1607.2,6
Sergio Reguilón,30000000.0,8400000.0,249.1875,17
Sergio Rico,6000000.0,5681818.181818182,511.4,11
Sergio Rodelas,0.0,0.0,730.0,2
Sergio Ruiz,1750000.0,331250.0,475.14285714285717,8
Sergiy Bolbat,0.0,771428.5714285715,299.15384615384613,14
Sergiy Buletsa,500000.0,805357.1428571428,255.84615384615384,14
Sergiy Chobotenko,0.0,300000.0,521.7142857142857,8
Sergiy Gorbunov,0.0,287500.0,678.4285714285714,8
Sergiy Kopyl,0.0,35000.0,448.75,5
Sergiy Korniychuk,100000.0,40000.0,356.6666666666667,4
Sergiy Kosovskyi,0.0,47500.0,365.44444444444446,10
Sergiy Kyslenko,0.0,93750.0,371.7142857142857,8
Sergiy Loginov,0.0,142647.0588235294,365.25,17
Sergiy Myakushko,0.0,382812.5,330.2,16
Sergiy Panasenko,20000.0,85000.0,363.2142857142857,15
Sergiy Petko,0.0,128846.15384615384,397.25,13
Sergiy Rybalka,0.0,768750.0,563.1818181818181,12
Sergiy Shestakov,0.0,100000.0,441.3,11
Sergiy Sukhanov,0.0,87500.0,434.8,6
Sergiy Sydorchuk,700000.0,840000.0,1386.0,5
Sergiño Dest,21000000.0,9145454.545454545,438.3,11
Serhou Guirassy,52300000.0,5483333.333333333,323.29411764705884,18
Serif Nhaga,0.0,0.0,487.0,4
Serigne Faye,0.0,125000.0,453.0,2
Serkan Asan,0.0,125000.0,405.77777777777777,10
Seruca,0.0,30000.0,405.77777777777777,10
Seydou Fini,0.0,500000.0,365.0,4
Seydouba Cissé,0.0,166666.66666666666,449.5,3
Seán Grehan,0.0,90000.0,289.5,5
Shahrudin Mahammadaliyev,900000.0,225000.0,680.8571428571429,8
Shamal George,0.0,0.0,327.1111111111111,10
Shamar Nicholson,9500000.0,3340000.0,623.75,5
Shamil Gadzhiev,0.0,0.0,465.0,4
Shandon Baptiste,2250000.0,500000.0,640.5,5
Shandre Campbell,800000.0,433333.3333333333,277.0,3
Shane Blaney,0.0,11363.636363636364,219.1,11
Shapi Suleymanov,1000000.0,2230000.0,466.77777777777777,10
Shaun Byrne,0.0,175000.0,852.3333333333334,7
Shaun Donnellan,0.0,40000.0,195.78571428571428,15
Shavy Babicka,2790000.0,333333.3333333333,921.5,3
Shawn Adewoye,0.0,310000.0,735.0,5
Shayden Morris,0.0,50000.0,747.5,3
Shayne Pattynama,0.0,157142.85714285713,1009.8333333333334,7
Sheraldo Becker,3200000.0,1862500.0,654.8571428571429,8
Sherel Floranus,1000000.0,400000.0,861.6666666666666,7
Sherzod Esanov,210000.0,150000.0,324.75,5
Sheyi Ojo,2500000.0,1480000.0,242.94736842105263,20
Shiloh 'T Zand,0.0,712500.0,292.14285714285717,8
Shinga,0.0,87500.0,307.2857142857143,8
Shinji Okazaki,12500000.0,2405555.5555555555,886.25,9
Shio Fukuda,0.0,100000.0,182.5,3
Shion Homma,1000000.0,656250.0,661.3333333333334,4
Shogo Taniguchi,0.0,550000.0,1044.6,6
Shola Shoretire,0.0,2400000.0,464.0,5
Shon Weissman,7500000.0,1700000.0,294.84615384615387,14
Shota Nonikashvili,250000.0,225000.0,1330.0,2
Shunsuke Mito,350000.0,175000.0,402.3333333333333,4
Shurandy Sambo,0.0,1214285.7142857143,426.1666666666667,7
Shuto Abe,0.0,200000.0,666.25,5
Shuto Machino,0.0,416666.6666666667,395.2,6
Sid Ahmed Aissaoui,250000.0,70000.0,547.75,5
Sidcley,5000000.0,2193333.3333333335,242.21428571428572,15
Sidiki Chérif,0.0,0.0,365.0,3
Sidnei Tavares,0.0,350000.0,438.4,6
Sidney Lima,0.0,100000.0,593.0,5
Sidney Raebiger,130000.0,257142.85714285713,730.5,7
Sidnney,0.0,52500.0,246.11111111111111,10
Sidoine Fogning,0.0,0.0,295.5,3
Siebe Horemans,0.0,293750.0,469.7142857142857,8
Siebe Schrijvers,4700000.0,1900000.0,775.5,5
Siebe Van Der Heyden,2800000.0,787500.0,689.7777777777778,10
Siem De Moes,0.0,0.0,730.6666666666666,4
Siemen Buvé,0.0,25000.0,366.0,2
Siemen Voet,225000.0,332500.0,284.0,10
Sikou Niakaté,4300000.0,1387500.0,332.0,12
Silas,8000000.0,1000000.0,204.0,3
Silas Andersen,450000.0,125000.0,476.6666666666667,4
Silas Ostrzinski,0.0,55000.0,594.75,5
Silas Valbak,0.0,0.0,731.0,2
Silvan Hefti,6250000.0,2000000.0,730.4,6
Silvan Widmer,7750000.0,2285714.285714286,610.1666666666666,7
Silvano Vos,0.0,200000.0,1009.25,5
Silvere Ganvoula,3440000.0,820000.0,270.7857142857143,15
Silvester Van Der Water,1750000.0,459375.0,530.8571428571429,8
Silvi Clua,0.0,0.0,304.6666666666667,4
Silvije Begic,1700000.0,905555.5555555555,504.125,9
Silvio Vokrri,0.0,25000.0,484.0,6
Simen Juklerød,0.0,800000.0,916.4,6
Simen Nordli,0.0,466666.6666666667,1277.0,3
Simon Adingra,8000000.0,2605000.0,318.0,5
Simon Banza,2960000.0,3105000.0,469.57142857142856,15
Simon Deli,2700000.0,1366666.6666666667,380.2857142857143,15
Simon Ebonog,0.0,0.0,365.0,2
Simon Elisor,1300000.0,546428.5714285715,184.3846153846154,14
Simon Graves,1400000.0,600000.0,821.5,5
Simon Hedlund,1580000.0,441666.6666666667,1032.6,6
Simon Kjær,42830000.0,5875000.0,487.0,16
Simon Makienok,2870000.0,842857.1428571428,453.84615384615387,14
Simon Mignolet,20100000.0,3200000.0,1287.0,5
Simon Murray,232000.0,157352.9411764706,295.4375,17
Simon Ngapandouetnbu,0.0,0.0,233.5,3
Simon Olsson,1300000.0,375000.0,923.3333333333334,4
Simon Simoni,600000.0,200000.0,782.4,6
Simon Skrabb,2800000.0,492500.0,608.7777777777778,10
Simon Sohm,6400000.0,366666.6666666667,595.5,3
Simon Van Duivenbooden,28000.0,28125.0,469.57142857142856,8
Simon Waever,0.0,0.0,521.7142857142857,8
Simon Walde,0.0,0.0,1158.0,4
Simon Zoller,4430000.0,842857.1428571428,561.9230769230769,14
Simone Aresti,275000.0,121153.84615384616,525.0833333333334,13
Simone Bastoni,0.0,820833.3333333334,378.8181818181818,12
Simone Calvani,0.0,43750.0,307.57142857142856,8
Simone Pafundi,0.0,3500000.0,426.3333333333333,4
Simone Perilli,200000.0,96153.84615384616,489.75,13
Simone Romagnoli,1100000.0,941666.6666666666,321.05882352941177,18
Simone Scaglia,0.0,8333.333333333334,516.5,3
Simone Scuffet,2300000.0,1896153.8461538462,395.5833333333333,13
Simone Verdi,54350000.0,5545454.545454546,211.33333333333334,22
Simy,4350000.0,2368181.8181818184,438.2,11
Simão,0.0,83333.33333333333,555.4,6
Sinaly Diomandé,550000.0,1333333.3333333333,912.0,3
Sinan Alkaş,0.0,0.0,822.0,2
Sinan Bolat,150000.0,852631.5789473684,405.77777777777777,19
Sinan Gümüş,0.0,504545.45454545453,822.9,11
Sinan Kaya,0.0,0.0,1044.5,3
Sinan Osmanoğlu,0.0,125000.0,690.8181818181819,12
Sindre Walle Egeli,200000.0,100000.0,518.0,2
Siren Diao,1800000.0,375000.0,231.33333333333334,4
Siriné Doucouré,0.0,662500.0,486.6666666666667,4
Sirlord Conteh,700000.0,190625.0,678.4285714285714,8
Sirong Li,0.0,1111.111111111111,338.375,9
Sirozhiddin Astanakulov,0.0,0.0,746.5,3
Sito,0.0,210000.0,822.75,5
Sivert Heltne Nilsen,1455000.0,531250.0,810.0,8
Sivert Mannsverk,7750000.0,1375000.0,811.3333333333334,4
Sjors-Lowis Hermsen,0.0,0.0,731.0,2
Skelly Alvero,8750000.0,2500000.0,219.2,6
Slobodan Rubezic,230000.0,283333.3333333333,369.0,9
Sofian Kiyine,2700000.0,1257142.857142857,257.6923076923077,14
Sofiane Alakouch,0.0,825000.0,417.42857142857144,8
Sofiane Boufal,27700000.0,6866666.666666667,555.875,9
Sofiane Diop,22000000.0,5540000.0,471.25,5
Sofiane Feghouli,4250000.0,4255555.555555556,776.25,9
Sofiane Sidi Ali,0.0,0.0,548.0,4
Sofus Berger,300000.0,210000.0,510.5,5
Sofyan Amrabat,41650000.0,10269444.444444444,386.7647058823529,18
Sokol Cikalleshi,1990000.0,713157.8947368421,324.6111111111111,19
Sokratis Dioudis,415000.0,481250.0,680.2857142857143,8
Sokratis Papastathopoulos,41700000.0,4966666.666666667,495.7142857142857,15
Solly March,5000.0,0.0,608.0,2
Solomon Agbalaka,150000.0,135714.2857142857,152.33333333333334,7
Soltmurad Bakaev,300000.0,287500.0,584.6,6
Soner Aydoğdu,2250000.0,1095454.5454545454,532.3,11
Soner Dikmen,0.0,304166.6666666667,559.5454545454545,12
Soner Gönül,290000.0,128125.0,407.0,8
Sontje Hansen,0.0,125000.0,803.4,6
Sorba Thomas,0.0,1820000.0,385.3333333333333,10
Sorriso,900000.0,1750000.0,527.3333333333334,4
Sory Kaba,8500000.0,1955555.5555555555,344.625,9
Soslan Dzhanaev,700000.0,1032142.8571428572,557.1538461538462,14
Soslan Kagermazov,0.0,116666.66666666667,319.625,9
Sotiris Alexandropoulos,4000000.0,2071428.5714285714,486.8333333333333,7
Sotiris Kontouris,0.0,0.0,406.0,2
Sotiris Ninis,0.0,1433823.5294117648,400.125,17
Sotiris Tsiloulis,0.0,227777.77777777778,502.25,9
Soualiho Meïté,33300000.0,3954761.904761905,292.15,21
Souffian El Karouani,0.0,483333.3333333333,1095.5,3
Soufiane Benjdida,0.0,485000.0,306.25,5
Soufiane Bidaoui,200000.0,423529.4117647059,365.25,17
Souleyman Doumbia,6300000.0,720312.5,306.0,16
Soumaïla Coulibaly,0.0,3142857.1428571427,426.0,7
Soungoutou Magassa,0.0,66666.66666666667,365.0,3
Souza,26750000.0,3473214.285714286,464.53846153846155,14
Spyros Ampartzidis,0.0,0.0,365.0,2
Spyros Angelidis,0.0,0.0,548.0,3
Srdjan Babic,7900000.0,1065625.0,295.6,16
Srdjan Kuzmic,500000.0,137500.0,386.0,2
Stan Berkani,0.0,0.0,608.3333333333334,4
Stan Van Dessel,0.0,150000.0,639.25,5
Stanis Idumbo,400000.0,266666.6666666667,511.4,6
Stanislav Agkatsev,0.0,258333.33333333334,822.5,3
Stanislav Bessmertniy,0.0,75000.0,619.0,4
Stanislav Kritsyuk,6000000.0,1273333.3333333333,456.5,15
Stanislav Lapinskiy,110000.0,56250.0,244.66666666666666,4
Stanislav Lobotka,28500000.0,3683333.3333333335,624.0,6
Stanislav Magkeev,0.0,370000.0,958.5,5
Stanislav Puzanov,0.0,16666.666666666668,365.0,3
Stanislav Sharay,0.0,135000.0,327.0,10
Stanislav-Nuri Malysh,0.0,13888.888888888889,544.0,9
Stanko Juric,3500000.0,733333.3333333334,564.75,9
Stanley Iheanacho,0.0,0.0,377.0,2
Stanley Nsoki,31000000.0,3416666.6666666665,444.8,6
Stathis Tachatos,0.0,112500.0,162.0,4
Stav Lemkin,850000.0,350000.0,486.0,2
Stav Nachmani,50000.0,204166.66666666666,99.63636363636364,12
Stavros Petavrakis,0.0,183333.33333333334,640.875,9
Stavros Pilios,0.0,187500.0,547.3333333333334,4
Stavros Vasilakos,0.0,0.0,,1
Stavros Vasilantonopoulos,0.0,289285.71428571426,421.46153846153845,14
Stefan Bajcetic,0.0,5428571.428571428,273.5,7
Stefan Bell,0.0,750000.0,274.0,7
Stefan De Vrij,7000000.0,11500000.0,1217.3333333333333,4
Stefan Drljaca,0.0,92857.14285714286,913.1666666666666,7
Stefan Gartenmann,0.0,321428.5714285714,669.5,7
Stefan Knezevic,0.0,137500.0,680.1428571428571,8
Stefan Lainer,12700000.0,1370000.0,527.5555555555555,10
Stefan Leković,0.0,538461.5384615385,213.0,13
Stefan Loncar,125000.0,366666.6666666667,572.2,6
Stefan Melentijevic,120000.0,18750.0,188.57142857142858,8
Stefan Mitrovic,8600000.0,913888.8888888889,442.3529411764706,18
Stefan Mitrović,1800000.0,1480000.0,519.0,5
Stefan Ortega,0.0,1154166.6666666667,1095.8,6
Stefan Posch,5200000.0,3417647.0588235296,388.0,17
Stefan Savic,24300000.0,5325000.0,1100.8,6
Stefan Schimmer,0.0,75000.0,742.3333333333334,4
